Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
0,875;35,976;36,546;36,33;25,044;35,226;35,697;33,699;66,288;389,687;97,997;252,919;2,2;26,541;244,992;58,654;209,667;0;9;-33,883;9,48;591,379;9,48;0;16,344;30,646;0,03;1;2,516;105,751;176,119;76,8;
0,876;35,975;36,545;36,33;25,043;35,225;35,697;33,699;66,28;389,693;98,01;252,952;2,2;26,541;244,981;58,65;209,652;0;9;-33,832;9,48;591,334;9,48;0;16,344;30,662;0,03;1;2,516;105,757;176,152;76,8;
0,877;35,975;36,545;36,329;25,042;35,225;35,696;33,698;66,272;389,698;98,024;252,984;2,2;26,541;244,971;58,646;209,638;0;9;-33,782;9,48;591,29;9,48;0;16,344;30,679;0,03;1;2,516;105,762;176,184;76,8;
0,878;35,975;36,544;36,329;25,042;35,224;35,696;33,698;66,263;389,704;98,037;253,016;2,2;26,541;244,961;58,642;209,624;0;9;-33,731;9,48;591,246;9,48;0;16,344;30,695;0,03;1;2,516;105,767;176,216;76,8;
0,879;35,974;36,544;36,328;25,041;35,224;35,695;33,698;66,255;389,709;98,051;253,048;2,2;26,541;244,951;58,638;209,61;0;9;-33,681;9,48;591,202;9,48;0;16,344;30,711;0,03;1;2,516;105,773;176,248;76,8;
0,88;35,974;36,543;36,328;25,04;35,223;35,694;33,697;66,247;389,714;98,064;253,081;2,2;26,541;244,941;58,634;209,596;0;9;-33,631;9,48;591,158;9,48;0;16,344;30,728;0,03;1;2,516;105,778;176,281;76,8;
0,881;35,973;36,543;36,328;25,04;35,223;35,694;33,697;66,239;389,72;98,078;253,113;2,2;26,541;244,931;58,63;209,582;0;9;-33,58;9,48;591,114;9,48;0;16,344;30,744;0,03;1;2,516;105,783;176,313;76,8;
0,882;35,973;36,543;36,327;25,039;35,222;35,693;33,697;66,23;389,725;98,091;253,145;2,2;26,541;244,921;58,627;209,568;0;9;-33,53;9,48;591,071;9,48;0;16,344;30,76;0,03;1;2,516;105,789;176,345;76,8;
0,883;35,972;36,542;36,327;25,038;35,222;35,693;33,696;66,222;389,73;98,105;253,177;2,2;26,541;244,911;58,623;209,554;0;9;-33,48;9,48;591,027;9,48;0;16,344;30,777;0,03;1;2,516;105,794;176,377;76,8;
0,884;35,972;36,542;36,326;25,038;35,221;35,692;33,696;66,214;389,736;98,118;253,209;2,2;26,541;244,901;58,619;209,54;0;9;-33,43;9,48;590,983;9,48;0;16,344;30,793;0,03;1;2,516;105,799;176,409;76,8;
0,885;35,972;36,541;36,326;25,037;35,221;35,692;33,696;66,206;389,741;98,132;253,241;2,2;26,541;244,891;58,615;209,526;0;9;-33,381;9,48;590,94;9,48;0;16,344;30,81;0,03;1;2,516;105,805;176,441;76,8;
0,886;35,971;36,541;36,326;25,036;35,22;35,691;33,695;66,198;389,746;98,145;253,273;2,2;26,541;244,881;58,611;209,512;0;9;-33,331;9,48;590,896;9,48;0;16,344;30,826;0,03;1;2,516;105,81;176,473;76,8;
0,887;35,971;36,54;36,325;25,036;35,22;35,691;33,695;66,189;389,752;98,159;253,305;2,2;26,541;244,871;58,607;209,498;0;9;-33,281;9,48;590,853;9,48;0;16,344;30,842;0,03;1;2,516;105,815;176,505;76,8;
0,888;35,97;36,54;36,325;25,035;35,22;35,69;33,695;66,181;389,757;98,172;253,337;2,2;26,541;244,861;58,603;209,484;0;9;-33,231;9,48;590,81;9,48;0;16,344;30,859;0,03;1;2,516;105,821;176,537;76,8;
0,889;35,97;36,54;36,324;25,034;35,219;35,69;33,694;66,173;389,762;98,186;253,369;2,2;26,541;244,851;58,599;209,47;0;9;-33,182;9,48;590,767;9,48;0;16,344;30,875;0,03;1;2,516;105,826;176,569;76,8;
0,89;35,969;36,539;36,324;25,034;35,219;35,689;33,694;66,165;389,768;98,199;253,401;2,2;26,541;244,841;58,595;209,457;0;9;-33,132;9,48;590,724;9,48;0;16,344;30,891;0,03;1;2,516;105,831;176,601;76,8;
0,891;35,969;36,539;36,324;25,033;35,218;35,689;33,694;66,157;389,773;98,213;253,433;2,2;26,541;244,831;58,592;209,443;0;9;-33,083;9,48;590,681;9,48;0;16,344;30,908;0,03;1;2,516;105,837;176,633;76,8;
0,892;35,969;36,538;36,323;25,032;35,218;35,688;33,693;66,149;389,778;98,226;253,464;2,2;26,541;244,821;58,588;209,429;0;9;-33,033;9,48;590,638;9,48;0;16,344;30,924;0,03;1;2,516;105,842;176,664;76,8;
0,893;35,968;36,538;36,323;25,032;35,217;35,688;33,693;66,141;389,783;98,239;253,496;2,2;26,541;244,811;58,584;209,415;0;9;-32,984;9,48;590,595;9,48;0;16,344;30,94;0,03;1;2,516;105,847;176,696;76,8;
0,894;35,968;36,537;36,322;25,031;35,217;35,687;33,693;66,133;389,789;98,253;253,528;2,2;26,541;244,801;58,58;209,402;0;9;-32,935;9,48;590,552;9,48;0;16,344;30,957;0,03;1;2,516;105,853;176,728;76,8;
0,895;35,967;36,537;36,322;25,03;35,216;35,687;33,692;66,124;389,794;98,266;253,56;2,2;26,541;244,791;58,576;209,388;0;9;-32,885;9,48;590,51;9,48;0;16,344;30,973;0,03;1;2,516;105,858;176,76;76,8;
0,896;35,967;36,536;36,322;25,03;35,216;35,686;33,692;66,116;389,799;98,28;253,591;2,2;26,541;244,782;58,572;209,374;0;9;-32,836;9,48;590,467;9,48;0;16,344;30,989;0,03;1;2,516;105,863;176,791;76,8;
0,897;35,966;36,536;36,321;25,029;35,215;35,685;33,692;66,108;389,805;98,293;253,623;2,2;26,541;244,772;58,569;209,361;0;9;-32,787;9,48;590,425;9,48;0;16,344;31,006;0,03;1;2,516;105,868;176,823;76,8;
0,898;35,966;36,536;36,321;25,029;35,215;35,685;33,691;66,1;389,81;98,306;253,655;2,2;26,541;244,762;58,565;209,347;0;9;-32,738;9,48;590,383;9,48;0;16,344;31,022;0,03;1;2,516;105,874;176,855;76,8;
0,899;35,966;36,535;36,32;25,028;35,214;35,684;33,691;66,092;389,815;98,32;253,686;2,2;26,541;244,752;58,561;209,333;0;9;-32,689;9,48;590,34;9,48;0;16,344;31,038;0,03;1;2,516;105,879;176,886;76,8;
0,9;35,965;36,535;36,32;25,027;35,214;35,684;33,691;66,084;389,82;98,333;253,718;2,2;26,541;244,742;58,557;209,32;0;9;-32,64;9,48;590,298;9,48;0;16,344;31,055;0,03;1;2,516;105,884;176,918;76,8;
0,901;35,965;36,534;36,319;25,027;35,213;35,683;33,69;66,076;389,826;98,346;253,749;2,2;26,541;244,733;58,553;209,306;0;9;-32,592;9,48;590,256;9,48;0;16,344;31,071;0,03;1;2,516;105,889;176,949;76,8;
0,902;35,964;36,534;36,319;25,026;35,213;35,683;33,69;66,068;389,831;98,359;253,781;2,2;26,541;244,723;58,55;209,293;0;9;-32,543;9,48;590,214;9,48;0;16,344;31,087;0,03;1;2,516;105,895;176,981;76,8;
0,903;35,964;36,533;36,319;25,025;35,212;35,682;33,69;66,06;389,836;98,373;253,812;2,2;26,541;244,713;58,546;209,279;0;9;-32,494;9,48;590,172;9,48;0;16,344;31,104;0,03;1;2,516;105,9;177,012;76,8;
0,904;35,963;36,533;36,318;25,025;35,212;35,682;33,689;66,052;389,841;98,386;253,843;2,2;26,541;244,704;58,542;209,266;0;9;-32,446;9,48;590,13;9,48;0;16,344;31,12;0,03;1;2,516;105,905;177,043;76,8;
0,905;35,963;36,533;36,318;25,024;35,211;35,681;33,689;66,044;389,846;98,399;253,875;2,2;26,541;244,694;58,538;209,253;0;9;-32,397;9,48;590,089;9,48;0;16,344;31,136;0,03;1;2,516;105,91;177,075;76,8;
0,906;35,963;36,532;36,317;25,023;35,211;35,681;33,689;66,036;389,852;98,412;253,906;2,2;26,541;244,684;58,535;209,239;0;9;-32,349;9,48;590,047;9,48;0;16,344;31,153;0,03;1;2,516;105,915;177,106;76,8;
0,907;35,962;36,532;36,317;25,023;35,211;35,68;33,689;66,028;389,857;98,426;253,937;2,2;26,541;244,675;58,531;209,226;0;9;-32,3;9,48;590,005;9,48;0;16,344;31,169;0,03;1;2,516;105,921;177,137;76,8;
0,908;35,962;36,531;36,317;25,022;35,21;35,68;33,688;66,02;389,862;98,439;253,968;2,2;26,541;244,665;58,527;209,212;0;9;-32,252;9,48;589,964;9,48;0;16,344;31,185;0,03;1;2,516;105,926;177,168;76,8;
0,909;35,961;36,531;36,316;25,021;35,21;35,679;33,688;66,012;389,867;98,452;254;2,2;26,541;244,655;58,523;209,199;0;9;-32,204;9,48;589,922;9,48;0;16,344;31,202;0,03;1;2,516;105,931;177,2;76,8;
0,91;35,961;36,53;36,316;25,021;35,209;35,679;33,688;66,004;389,872;98,465;254,031;2,2;26,541;244,646;58,52;209,186;0;9;-32,156;9,48;589,881;9,48;0;16,344;31,218;0,03;1;2,516;105,936;177,231;76,8;
0,911;35,96;36,53;36,315;25,02;35,209;35,678;33,687;65,996;389,878;98,478;254,062;2,2;26,541;244,636;58,516;209,173;0;9;-32,108;9,48;589,84;9,48;0;16,344;31,234;0,03;1;2,516;105,941;177,262;76,8;
0,912;35,96;36,53;36,315;25,02;35,208;35,678;33,687;65,988;389,883;98,492;254,093;2,2;26,541;244,627;58,512;209,159;0;9;-32,06;9,48;589,799;9,48;0;16,344;31,251;0,03;1;2,516;105,947;177,293;76,8;
0,913;35,96;36,529;36,315;25,019;35,208;35,677;33,687;65,98;389,888;98,505;254,124;2,2;26,541;244,617;58,509;209,146;0;9;-32,012;9,48;589,758;9,48;0;16,344;31,267;0,03;1;2,516;105,952;177,324;76,8;
0,914;35,959;36,529;36,314;25,018;35,207;35,677;33,686;65,972;389,893;98,518;254,155;2,2;26,541;244,608;58,505;209,133;0;9;-31,964;9,48;589,716;9,48;0;16,344;31,284;0,03;1;2,516;105,957;177,355;76,8;
0,915;35,959;36,528;36,314;25,018;35,207;35,676;33,686;65,964;389,898;98,531;254,186;2,2;26,541;244,598;58,501;209,12;0;9;-31,916;9,48;589,676;9,48;0;16,344;31,3;0,03;1;2,516;105,962;177,386;76,8;
0,916;35,958;36,528;36,314;25,017;35,206;35,676;33,686;65,956;389,903;98,544;254,217;2,2;26,541;244,589;58,498;209,107;0;9;-31,868;9,48;589,635;9,48;0;16,344;31,316;0,03;1;2,516;105,967;177,417;76,8;
0,917;35,958;36,527;36,313;25,016;35,206;35,675;33,685;65,948;389,909;98,557;254,248;2,2;26,541;244,579;58,494;209,093;0;9;-31,82;9,48;589,594;9,48;0;16,344;31,333;0,03;1;2,516;105,972;177,448;76,8;
0,918;35,957;36,527;36,313;25,016;35,205;35,675;33,685;65,941;389,914;98,57;254,279;2,2;26,541;244,57;58,49;209,08;0;9;-31,773;9,48;589,553;9,48;0;16,344;31,349;0,03;1;2,516;105,977;177,479;76,8;
0,919;35,957;36,527;36,312;25,015;35,205;35,674;33,685;65,933;389,919;98,583;254,31;2,2;26,541;244,56;58,487;209,067;0;9;-31,725;9,48;589,513;9,48;0;16,344;31,365;0,03;1;2,516;105,983;177,51;76,8;
0,92;35,957;36,526;36,312;25,014;35,205;35,674;33,684;65,925;389,924;98,597;254,34;2,2;26,54;244,551;58,483;209,054;0;9;-31,678;9,48;589,472;9,48;0;16,344;31,382;0,03;1;2,516;105,988;177,54;76,8;
0,921;35,956;36,526;36,312;25,014;35,204;35,673;33,684;65,917;389,929;98,61;254,371;2,2;26,54;244,542;58,479;209,041;0;9;-31,63;9,48;589,432;9,48;0;16,344;31,398;0,03;1;2,516;105,993;177,571;76,8;
0,922;35,956;36,525;36,311;25,013;35,204;35,673;33,684;65,909;389,934;98,623;254,402;2,2;26,54;244,532;58,476;209,028;0;9;-31,583;9,48;589,391;9,48;0;16,344;31,414;0,03;1;2,516;105,998;177,602;76,8;
0,923;35,955;36,525;36,311;25,013;35,203;35,672;33,683;65,901;389,939;98,636;254,433;2,2;26,54;244,523;58,472;209,015;0;9;-31,536;9,48;589,351;9,48;0;16,344;31,431;0,03;1;2,516;106,003;177,633;76,8;
0,924;35,955;36,525;36,31;25,012;35,203;35,672;33,683;65,893;389,944;98,649;254,463;2,2;26,54;244,513;58,468;209,002;0;9;-31,488;9,48;589,311;9,48;0;16,344;31,447;0,03;1;2,516;106,008;177,663;76,8;
0,925;35,955;36,524;36,31;25,011;35,202;35,671;33,683;65,886;389,95;98,662;254,494;2,2;26,54;244,504;58,465;208,989;0;9;-31,441;9,48;589,271;9,48;0;16,344;31,463;0,03;1;2,516;106,013;177,694;76,8;
0,926;35,954;36,524;36,31;25,011;35,202;35,671;33,683;65,878;389,955;98,675;254,525;2,2;26,54;244,495;58,461;208,976;0;9;-31,394;9,48;589,231;9,48;0;16,344;31,48;0,03;1;2,516;106,018;177,725;76,8;
0,927;35,954;36,523;36,309;25,01;35,201;35,67;33,682;65,87;389,96;98,688;254,555;2,2;26,54;244,486;58,458;208,964;0;9;-31,347;9,48;589,191;9,48;0;16,344;31,496;0,03;1;2,516;106,023;177,755;76,8;
0,928;35,953;36,523;36,309;25,01;35,201;35,67;33,682;65,862;389,965;98,701;254,586;2,2;26,54;244,476;58,454;208,951;0;9;-31,3;9,48;589,151;9,48;0;16,344;31,512;0,03;1;2,516;106,029;177,786;76,8;
0,929;35,953;36,522;36,308;25,009;35,2;35,669;33,682;65,854;389,97;98,714;254,616;2,2;26,54;244,467;58,45;208,938;0;9;-31,253;9,48;589,111;9,48;0;16,344;31,529;0,03;1;2,516;106,034;177,816;76,8;
0,93;35,952;36,522;36,308;25,008;35,2;35,669;33,681;65,847;389,975;98,727;254,647;2,2;26,54;244,458;58,447;208,925;0;9;-31,206;9,48;589,071;9,48;0;16,344;31,545;0,03;1;2,516;106,039;177,847;76,8;
0,931;35,952;36,522;36,308;25,008;35,2;35,668;33,681;65,839;389,98;98,74;254,677;2,2;26,54;244,448;58,443;208,912;0;9;-31,16;9,48;589,032;9,48;0;16,344;31,561;0,03;1;2,516;106,044;177,877;76,8;
0,932;35,952;36,521;36,307;25,007;35,199;35,668;33,681;65,831;389,985;98,752;254,707;2,2;26,54;244,439;58,44;208,9;0;9;-31,113;9,48;588,992;9,48;0;16,344;31,578;0,03;1;2,516;106,049;177,907;76,8;
0,933;35,951;36,521;36,307;25,006;35,199;35,667;33,68;65,823;389,99;98,765;254,738;2,2;26,54;244,43;58,436;208,887;0;9;-31,066;9,48;588,953;9,48;0;16,344;31,594;0,03;1;2,516;106,054;177,938;76,8;
0,934;35,951;36,52;36,306;25,006;35,198;35,667;33,68;65,816;389,995;98,778;254,768;2,2;26,54;244,421;58,432;208,874;0;9;-31,02;9,48;588,913;9,48;0;16,344;31,61;0,03;1;2,516;106,059;177,968;76,8;
0,935;35,95;36,52;36,306;25,005;35,198;35,666;33,68;65,808;390;98,791;254,798;2,2;26,54;244,412;58,429;208,862;0;9;-30,973;9,48;588,874;9,48;0;16,344;31,627;0,03;1;2,516;106,064;177,998;76,8;
0,936;35,95;36,519;36,306;25,005;35,197;35,666;33,68;65,8;390,005;98,804;254,829;2,2;26,54;244,403;58,425;208,849;0;9;-30,927;9,48;588,835;9,48;0;16,344;31,643;0,03;1;2,516;106,069;178,029;76,8;
0,937;35,95;36,519;36,305;25,004;35,197;35,665;33,679;65,792;390,01;98,817;254,859;2,2;26,54;244,393;58,422;208,836;0;9;-30,88;9,48;588,796;9,48;0;16,344;31,659;0,03;1;2,516;106,074;178,059;76,8;
0,938;35,949;36,519;36,305;25,003;35,196;35,665;33,679;65,785;390,015;98,83;254,889;2,2;26,54;244,384;58,418;208,824;0;9;-30,834;9,48;588,756;9,48;0;16,344;31,676;0,03;1;2,516;106,079;178,089;76,8;
0,939;35,949;36,518;36,305;25,003;35,196;35,664;33,679;65,777;390,02;98,843;254,919;2,2;26,54;244,375;58,415;208,811;0;9;-30,788;9,48;588,717;9,48;0;16,344;31,692;0,03;1;2,516;106,084;178,119;76,8;
0,94;35,948;36,518;36,304;25,002;35,195;35,664;33,678;65,769;390,025;98,855;254,949;2,2;26,54;244,366;58,411;208,798;0;9;-30,742;9,48;588,679;9,48;0;16,344;31,708;0,03;1;2,516;106,089;178,149;76,8;
0,941;35,948;36,517;36,304;25,002;35,195;35,663;33,678;65,762;390,03;98,868;254,979;2,2;26,54;244,357;58,408;208,786;0;9;-30,696;9,48;588,64;9,48;0;16,344;31,725;0,03;1;2,516;106,094;178,179;76,8;
0,942;35,948;36,517;36,303;25,001;35,195;35,663;33,678;65,754;390,035;98,881;255,009;2,2;26,54;244,348;58,404;208,773;0;9;-30,649;9,48;588,601;9,48;0;16,344;31,741;0,03;1;2,516;106,099;178,209;76,8;
0,943;35,947;36,517;36,303;25;35,194;35,662;33,677;65,746;390,04;98,894;255,039;2,2;26,54;244,339;58,401;208,761;0;9;-30,604;9,48;588,562;9,48;0;16,344;31,758;0,03;1;2,516;106,104;178,239;76,8;
0,944;35,947;36,516;36,303;25;35,194;35,662;33,677;65,739;390,045;98,907;255,069;2,2;26,54;244,33;58,397;208,748;0;9;-30,558;9,48;588,524;9,48;0;16,344;31,774;0,03;1;2,516;106,109;178,269;76,8;
0,945;35,946;36,516;36,302;24,999;35,193;35,661;33,677;65,731;390,05;98,919;255,099;2,2;26,54;244,321;58,394;208,736;0;9;-30,512;9,48;588,485;9,48;0;16,344;31,79;0,03;1;2,516;106,114;178,299;76,8;
0,946;35,946;36,515;36,302;24,999;35,193;35,661;33,676;65,723;390,055;98,932;255,129;2,2;26,54;244,312;58,39;208,724;0;9;-30,466;9,48;588,447;9,48;0;16,344;31,807;0,03;1;2,516;106,119;178,329;76,8;
0,947;35,946;36,515;36,301;24,998;35,192;35,66;33,676;65,716;390,06;98,945;255,159;2,2;26,54;244,303;58,387;208,711;0;9;-30,42;9,48;588,408;9,48;0;16,344;31,823;0,03;1;2,516;106,124;178,359;76,8;
0,948;35,945;36,515;36,301;24,997;35,192;35,66;33,676;65,708;390,065;98,958;255,189;2,2;26,54;244,294;58,383;208,699;0;9;-30,375;9,48;588,37;9,48;0;16,344;31,839;0,03;1;2,516;106,129;178,389;76,8;
0,949;35,945;36,514;36,301;24,997;35,191;35,659;33,676;65,7;390,07;98,97;255,218;2,2;26,54;244,285;58,38;208,687;0;9;-30,329;9,48;588,332;9,48;0;16,344;31,856;0,03;1;2,516;106,134;178,418;76,8;
0,95;35,944;36,514;36,3;24,996;35,191;35,659;33,675;65,693;390,075;98,983;255,248;2,2;26,539;244,276;58,377;208,674;0;9;-30,283;9,48;588,293;9,48;0;16,344;31,872;0,03;1;2,516;106,139;178,448;76,8;
0,951;35,944;36,513;36,3;24,996;35,191;35,658;33,675;65,685;390,08;98,996;255,278;2,2;26,539;244,267;58,373;208,662;0;9;-30,238;9,48;588,255;9,48;0;16,344;31,888;0,03;1;2,516;106,144;178,478;76,8;
0,952;35,943;36,513;36,3;24,995;35,19;35,658;33,675;65,678;390,085;99,009;255,308;2,2;26,539;244,258;58,37;208,65;0;9;-30,193;9,48;588,217;9,48;0;16,344;31,905;0,03;1;2,516;106,149;178,508;76,8;
0,953;35,943;36,512;36,299;24,994;35,19;35,657;33,674;65,67;390,09;99,021;255,337;2,2;26,539;244,25;58,366;208,637;0;9;-30,147;9,48;588,179;9,48;0;16,344;31,921;0,03;1;2,516;106,154;178,537;76,8;
0,954;35,943;36,512;36,299;24,994;35,189;35,657;33,674;65,662;390,095;99,034;255,367;2,2;26,539;244,241;58,363;208,625;0;9;-30,102;9,48;588,141;9,48;0;16,344;31,937;0,03;1;2,516;106,159;178,567;76,8;
0,955;35,942;36,512;36,298;24,993;35,189;35,657;33,674;65,655;390,1;99,047;255,396;2,2;26,539;244,232;58,359;208,613;0;9;-30,057;9,48;588,104;9,48;0;16,344;31,954;0,03;1;2,516;106,164;178,596;76,8;
0,956;35,942;36,511;36,298;24,993;35,188;35,656;33,674;65,647;390,105;99,059;255,426;2,2;26,539;244,223;58,356;208,601;0;9;-30,012;9,48;588,066;9,48;0;16,344;31,97;0,03;1;2,516;106,168;178,626;76,8;
0,957;35,941;36,511;36,298;24,992;35,188;35,656;33,673;65,64;390,11;99,072;255,455;2,2;26,539;244,214;58,353;208,589;0;9;-29,967;9,48;588,028;9,48;0;16,344;31,986;0,03;1;2,516;106,173;178,655;76,8;
0,958;35,941;36,51;36,297;24,992;35,187;35,655;33,673;65,632;390,114;99,084;255,485;2,2;26,539;244,206;58,349;208,576;0;9;-29,922;9,48;587,991;9,48;0;16,344;32,003;0,03;1;2,516;106,178;178,685;76,8;
0,959;35,941;36,51;36,297;24,991;35,187;35,655;33,673;65,625;390,119;99,097;255,514;2,2;26,539;244,197;58,346;208,564;0;9;-29,877;9,48;587,953;9,48;0;16,344;32,019;0,03;1;2,516;106,183;178,714;76,8;
0,96;35,94;36,51;36,297;24,99;35,187;35,654;33,672;65,617;390,124;99,11;255,544;2,2;26,539;244,188;58,342;208,552;0;9;-29,832;9,48;587,916;9,48;0;16,344;32,035;0,03;1;2,516;106,188;178,744;76,8;
0,961;35,94;36,509;36,296;24,99;35,186;35,654;33,672;65,61;390,129;99,122;255,573;2,2;26,539;244,179;58,339;208,54;0;9;-29,787;9,48;587,878;9,48;0;16,344;32,052;0,03;1;2,516;106,193;178,773;76,8;
0,962;35,939;36,509;36,296;24,989;35,186;35,653;33,672;65,602;390,134;99,135;255,602;2,2;26,539;244,17;58,336;208,528;0;9;-29,742;9,48;587,841;9,48;0;16,344;32,068;0,03;1;2,516;106,198;178,802;76,8;
0,963;35,939;36,508;36,295;24,989;35,185;35,653;33,672;65,595;390,139;99,147;255,632;2,2;26,539;244,162;58,332;208,516;0;9;-29,698;9,48;587,804;9,48;0;16,344;32,084;0,03;1;2,516;106,203;178,832;76,8;
0,964;35,939;36,508;36,295;24,988;35,185;35,652;33,671;65,587;390,144;99,16;255,661;2,2;26,539;244,153;58,329;208,504;0;9;-29,653;9,48;587,767;9,48;0;16,344;32,101;0,03;1;2,516;106,208;178,861;76,8;
0,965;35,938;36,508;36,295;24,988;35,184;35,652;33,671;65,58;390,149;99,172;255,69;2,2;26,539;244,144;58,326;208,492;0;9;-29,608;9,48;587,73;9,48;0;16,344;32,117;0,03;1;2,516;106,212;178,89;76,8;
0,966;35,938;36,507;36,294;24,987;35,184;35,651;33,671;65,572;390,154;99,185;255,719;2,2;26,539;244,136;58,322;208,48;0;9;-29,564;9,48;587,693;9,48;0;16,344;32,133;0,03;1;2,516;106,217;178,919;76,8;
0,967;35,937;36,507;36,294;24,986;35,184;35,651;33,67;65,565;390,158;99,197;255,749;2,2;26,539;244,127;58,319;208,468;0;9;-29,519;9,48;587,656;9,48;0;16,344;32,15;0,03;1;2,516;106,222;178,949;76,8;
0,968;35,937;36,506;36,294;24,986;35,183;35,65;33,67;65,557;390,163;99,21;255,778;2,2;26,539;244,118;58,316;208,456;0;9;-29,475;9,48;587,619;9,48;0;16,344;32,166;0,03;1;2,516;106,227;178,978;76,8;
0,969;35,937;36,506;36,293;24,985;35,183;35,65;33,67;65,55;390,168;99,222;255,807;2,2;26,539;244,11;58,312;208,444;0;9;-29,431;9,48;587,582;9,48;0;16,344;32,182;0,03;1;2,516;106,232;179,007;76,8;
0,97;35,936;36,506;36,293;24,985;35,182;35,649;33,669;65,543;390,173;99,235;255,836;2,2;26,539;244,101;58,309;208,432;0;9;-29,387;9,48;587,546;9,48;0;16,344;32,199;0,03;1;2,516;106,237;179,036;76,8;
0,971;35,936;36,505;36,292;24,984;35,182;35,649;33,669;65,535;390,178;99,247;255,865;2,2;26,539;244,093;58,306;208,421;0;9;-29,342;9,48;587,509;9,48;0;16,344;32,215;0,03;1;2,516;106,242;179,065;76,8;
0,972;35,935;36,505;36,292;24,984;35,181;35,649;33,669;65,528;390,183;99,26;255,894;2,2;26,539;244,084;58,302;208,409;0;9;-29,298;9,48;587,472;9,48;0;16,344;32,232;0,03;1;2,516;106,246;179,094;76,8;
0,973;35,935;36,504;36,292;24,983;35,181;35,648;33,669;65,52;390,187;99,272;255,923;2,2;26,539;244,075;58,299;208,397;0;9;-29,254;9,48;587,436;9,48;0;16,344;32,248;0,03;1;2,516;106,251;179,123;76,8;
0,974;35,935;36,504;36,291;24,982;35,181;35,648;33,668;65,513;390,192;99,285;255,952;2,2;26,538;244,067;58,296;208,385;0;9;-29,21;9,48;587,4;9,48;0;16,344;32,264;0,03;1;2,516;106,256;179,152;76,8;
0,975;35,934;36,504;36,291;24,982;35,18;35,647;33,668;65,506;390,197;99,297;255,981;2,2;26,538;244,058;58,292;208,373;0;9;-29,166;9,48;587,363;9,48;0;16,344;32,281;0,03;1;2,516;106,261;179,181;76,8;
0,976;35,934;36,503;36,291;24,981;35,18;35,647;33,668;65,498;390,202;99,309;256,009;2,2;26,538;244,05;58,289;208,362;0;9;-29,122;9,48;587,327;9,48;0;16,344;32,297;0,03;1;2,516;106,266;179,209;76,8;
0,977;35,933;36,503;36,29;24,981;35,179;35,646;33,667;65,491;390,207;99,322;256,038;2,2;26,538;244,041;58,286;208,35;0;9;-29,079;9,48;587,291;9,48;0;16,344;32,313;0,03;1;2,516;106,27;179,238;76,8;
0,978;35,933;36,502;36,29;24,98;35,179;35,646;33,667;65,484;390,211;99,334;256,067;2,2;26,538;244,033;58,283;208,338;0;9;-29,035;9,48;587,255;9,48;0;16,344;32,33;0,03;1;2,516;106,275;179,267;76,8;
0,979;35,933;36,502;36,289;24,98;35,178;35,645;33,667;65,476;390,216;99,346;256,096;2,2;26,538;244,024;58,279;208,327;0;9;-28,991;9,48;587,219;9,48;0;16,344;32,346;0,03;1;2,516;106,28;179,296;76,8;
0,98;35,932;36,502;36,289;24,979;35,178;35,645;33,667;65,469;390,221;99,359;256,124;2,2;26,538;244,016;58,276;208,315;0;9;-28,948;9,48;587,183;9,48;0;16,344;32,362;0,03;1;2,516;106,285;179,324;76,8;
0,981;35,932;36,501;36,289;24,978;35,178;35,644;33,666;65,462;390,226;99,371;256,153;2,2;26,538;244,008;58,273;208,303;0;9;-28,904;9,48;587,147;9,48;0;16,344;32,379;0,03;1;2,516;106,289;179,353;76,8;
0,982;35,932;36,501;36,288;24,978;35,177;35,644;33,666;65,454;390,23;99,383;256,182;2,2;26,538;243,999;58,27;208,292;0;9;-28,861;9,48;587,111;9,48;0;16,344;32,395;0,03;1;2,516;106,294;179,382;76,8;
0,983;35,931;36,5;36,288;24,977;35,177;35,643;33,666;65,447;390,235;99,396;256,21;2,2;26,538;243,991;58,266;208,28;0;9;-28,817;9,48;587,075;9,48;0;16,344;32,411;0,03;1;2,516;106,299;179,41;76,8;
0,984;35,931;36,5;36,288;24,977;35,176;35,643;33,666;65,44;390,24;99,408;256,239;2,2;26,538;243,982;58,263;208,269;0;9;-28,774;9,48;587,039;9,48;0;16,344;32,428;0,03;1;2,516;106,304;179,439;76,8;
0,985;35,93;36,5;36,287;24,976;35,176;35,643;33,665;65,432;390,245;99,42;256,267;2,2;26,538;243,974;58,26;208,257;0;9;-28,731;9,48;587,004;9,48;0;16,344;32,444;0,03;1;2,516;106,309;179,467;76,8;
0,986;35,93;36,499;36,287;24,976;35,175;35,642;33,665;65,425;390,249;99,433;256,296;2,2;26,538;243,966;58,257;208,246;0;9;-28,687;9,48;586,968;9,48;0;16,344;32,46;0,03;1;2,516;106,313;179,496;76,8;
